measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2011,51.2837204614704,74.47434594898098,36.580825180445686
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2011,102.26815788404093,115.66738804282163,90.17751071171362
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,973,Substance use disorders,3,Rate,2011,0.9685741694013394,1.1152978072108952,0.8345301681687691
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2011,24.526329515031698,27.063580659026904,22.186360832364656
1,Deaths,10,Cambodia,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2006,7.34109700806396,13.49622341898205,3.7269462986542963
1,Deaths,10,Cambodia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2006,26.02965574974597,29.595341419280867,21.517969685733885
1,Deaths,10,Cambodia,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2006,1.1992021497376644,1.5213684177011824,0.8928780285283308
1,Deaths,10,Cambodia,3,Both,22,All ages,688,Transport injuries,3,Rate,2006,21.624292283564042,26.245744768313145,17.86654175195282
1,Deaths,10,Cambodia,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2006,28.48121613406761,33.82208315394965,23.9725091799905
1,Deaths,16,Philippines,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2011,1.7410218103222173,2.227092825972108,1.5733787221575877
1,Deaths,16,Philippines,3,Both,22,All ages,688,Transport injuries,3,Rate,2011,11.040753615702961,12.185711967715624,9.308878612325147
1,Deaths,16,Philippines,3,Both,22,All ages,973,Substance use disorders,3,Rate,2011,1.1676565502699747,1.4945128814845212,0.8094140674707969
1,Deaths,16,Philippines,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2011,45.89068897464049,51.06857855300799,42.41083117147866
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2012,17.782960525715172,21.07022801140691,15.354164977932726
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2012,72.1253144393205,77.10850800147234,67.48168043833805
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,957,Enteric infections,3,Rate,2012,53.87282577315374,72.604442386553,41.20406561891692
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2012,17.988134429742093,21.565632898683656,14.795252378998997
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,2012,29.989208747187842,33.768060589239695,26.602270571185464
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,2012,9.484172768529145,18.906137010796186,5.314579844720668
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,558,Mental disorders,3,Rate,2012,0.0006510543571669857,0.002332255384535999,0.00021657909593506217
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2012,16.745942315802843,18.606596471371585,14.895705227023003
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2008,1.2133520028704936,1.305047954893006,1.05154301337747
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,410,Neoplasms,3,Rate,2007,237.13694533264962,244.6960283145432,221.77470977084056
1,Deaths,13,Malaysia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,7.396425537571229,8.62631236103806,6.8546660492465
1,Deaths,11,Indonesia,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2006,0.5951310572567614,0.7778330211673696,0.4044522772749758
1,Deaths,11,Indonesia,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2006,16.01711451465903,21.489891692877098,12.837838936307442
1,Deaths,10,Cambodia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2007,6.225233922948444,8.256967534919017,4.317472663934156
1,Deaths,18,Thailand,3,Both,22,All ages,410,Neoplasms,3,Rate,2012,135.4028821918373,151.95768615947517,118.88001143474922
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2008,0.8021825060061519,1.0651130388924648,0.5616310351275248
1,Deaths,11,Indonesia,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2006,2.7519968141715876,4.635342266902399,1.7041163662818641
1,Deaths,11,Indonesia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2006,71.98178193830532,77.92834783613658,66.14750058970854
1,Deaths,11,Indonesia,3,Both,22,All ages,957,Enteric infections,3,Rate,2006,39.58812640420256,54.57400200368091,28.714000060989406
1,Deaths,11,Indonesia,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2006,19.148657825955638,25.406509618310054,14.715820573267543
1,Deaths,11,Indonesia,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2006,37.53907145293132,44.03838577017064,31.325719636992524
1,Deaths,11,Indonesia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2006,0.45474490114428034,0.6601822043704542,0.3927967470508322
1,Deaths,11,Indonesia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2006,41.14717786068225,45.45792264673756,37.44228243486568
1,Deaths,16,Philippines,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2013,174.3559858267537,189.80808458001434,154.38408487176557
1,Deaths,16,Philippines,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2013,29.726822269872915,35.67493103663071,26.929214842337746
1,Deaths,16,Philippines,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2013,16.76721831681643,18.965402730843795,14.885169519801345
1,Deaths,16,Philippines,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2013,1.885988876180726,2.410409166238535,1.6941608326825717
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,18.580976791802662,18.79414740559421,18.16126219901607
1,Deaths,16,Philippines,3,Both,22,All ages,688,Transport injuries,3,Rate,2013,11.292734023314297,12.49790614512114,9.661581544907094
1,Deaths,16,Philippines,3,Both,22,All ages,973,Substance use disorders,3,Rate,2013,1.1857602766670168,1.5062239234330608,0.8387229243198031
1,Deaths,16,Philippines,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2013,49.40085075980462,56.10133530564174,45.28202104903476
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,2013,120.9814663666036,125.38178282800415,114.53840336727525
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,2013,25.0375414313221,53.73893467244711,11.823042672396635
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,2013,0.004051786231326609,0.004874902771361755,0.003714402793890845
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2013,17.954121335679627,18.80020900320059,16.946396392646882
1,Deaths,16,Philippines,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2006,4.264901100463455,4.708378150344596,3.8185127577227043
1,Deaths,16,Philippines,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,57.23530106640034,62.94256995233112,52.79931425484775
1,Deaths,16,Philippines,3,Both,22,All ages,542,Neurological disorders,3,Rate,2006,9.47324662696532,21.64975778470916,4.13607694940986
1,Deaths,16,Philippines,3,Both,22,All ages,558,Mental disorders,3,Rate,2006,0.005230346586935815,0.006030843174536381,0.0031881520453421533
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2012,0.06618179844122649,0.09832358676229062,0.04126872725949093
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2012,272.14995118756997,288.36028152195144,240.80076726628167
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2012,46.77158014553363,49.62004032736453,40.08818997487733
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2012,2.0159370676925157,3.084026399707519,1.2487524682105824
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,688,Transport injuries,3,Rate,2012,11.829249334836474,12.302872688107314,11.352445917366312
1,Deaths,16,Philippines,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,20.995069426319116,23.10648240499071,19.1914589676182
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2012,22.67648543486281,23.793216752893258,20.50886425097681
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2012,1.260195300983075,1.4495531404449449,1.0504969889677913
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2012,11.0360587567946,11.750092285184358,10.178205857265544
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2012,12.078913458056702,14.255895737893137,10.857750966304366
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2012,25.563773460072788,26.966597848439342,24.100417915430246
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,957,Enteric infections,3,Rate,2012,2.4341450653899903,3.2461218217691643,1.9786964786750805
1,Deaths,13,Malaysia,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2006,0.9363638269892253,1.4491202037421014,0.5093813130814612
1,Deaths,10,Cambodia,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2005,0.4816757585686688,0.5895383373136931,0.3431671344603099
1,Deaths,10,Cambodia,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2005,24.96561165028631,37.59522670897721,13.439200314039292
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2012,2.4862844567025695,2.726626923827448,2.2984343784941275
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2012,11.115494237637748,12.222423297898182,10.156223420534008
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2012,4.758003127894006,5.244401601370632,4.330191209598906
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,410,Neoplasms,3,Rate,2012,62.418869785747866,65.6973791489493,59.15288319458288
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,2012,12.041901259314105,24.903626576691,6.582340156526016
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,558,Mental disorders,3,Rate,2012,0.0013090930608322207,0.002980682796503012,0.0007738358332189209
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2012,17.77650848279127,18.99890196934597,16.15058872448635
1,Deaths,18,Thailand,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2011,1.5311334629689586,1.9868434543942946,1.280485778810218
1,Deaths,18,Thailand,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2011,12.937591847734002,14.720681577469206,10.05540108728548
1,Deaths,10,Cambodia,3,Both,22,All ages,558,Mental disorders,3,Rate,2006,0.0009118052782970829,0.0017445157990426932,0.00022330940971883307
1,Deaths,18,Thailand,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2013,1.111324929957458,1.2931883511863302,0.9075144202488752
1,Deaths,18,Thailand,3,Both,22,All ages,526,Digestive diseases,3,Rate,2013,40.281325299926465,45.41758354044797,35.336997066801466
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2012,69.76904328525102,114.58893267869057,35.777156627900176
1,Deaths,18,Thailand,3,Both,22,All ages,542,Neurological disorders,3,Rate,2013,27.94537261084842,63.06946641111625,11.510770841877244
1,Deaths,18,Thailand,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2013,17.8488259439086,20.332431172988276,15.425164618078556
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2012,27.33021161250969,31.351087330202844,23.234033207558355
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,688,Transport injuries,3,Rate,2012,20.020873172918837,23.540053275868875,16.692791298935678
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2009,50.692478333810875,53.257730064309975,46.21210061633197
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2009,1.082224056039138,1.3764226929919077,0.8313654526527996
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2012,23.78273030193736,27.99910218871075,20.36956752841211
1,Deaths,11,Indonesia,3,Both,22,All ages,526,Digestive diseases,3,Rate,2010,48.24791711744673,53.012612141988775,43.878728395029114
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2002,4.306867599318953,4.956575905611504,3.815857442148187
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2002,18.51012437610908,19.9827835292281,17.020163284056515
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2002,9.20895086096293,11.246495853273014,7.672639441507589
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2010,1.297580099062232,1.4938076081091496,1.0334848192218733
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,1999,38.338025167987894,40.367728602121495,36.0322235349026
1,Deaths,20,Viet Nam,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2013,0.6922558704909961,0.8860880821033373,0.5092732653828657
1,Deaths,20,Viet Nam,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2013,8.69840198668213,11.027206344282511,6.994137931165003
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2001,21.364463959200993,24.016902062522135,19.061934580860417
1,Deaths,20,Viet Nam,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2013,8.426397181137533,10.035581368139967,7.164200574298601
1,Deaths,20,Viet Nam,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,47.61340212485772,54.174269091760145,41.86720862154212
1,Deaths,20,Viet Nam,3,Both,22,All ages,957,Enteric infections,3,Rate,2013,4.055319416257208,6.17801904394928,2.7559467829939877
1,Deaths,20,Viet Nam,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2013,6.933638488411563,9.735373895160281,5.208410095851927
1,Deaths,20,Viet Nam,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2013,11.271345450035822,13.706866116567975,9.048914162359049
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2012,4.167915129219951,4.622888771214997,3.7427663500557604
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,688,Transport injuries,3,Rate,2006,14.175661518433854,14.44226183378347,13.810851771738454
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2006,21.63293835462515,22.49667255509385,19.877241510294606
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,410,Neoplasms,3,Rate,2012,243.38036683158197,252.45931700263236,225.13063625629772
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2013,11.875379578335258,18.819735235306215,6.397466657179041
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2013,227.81293435125866,237.5063287679407,212.34740033694925
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,235.529312951598,242.83373423387954,220.85390762570538
1,Deaths,18,Thailand,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2011,1.0778595460081508,1.2570698128966693,0.9008029300477696
1,Deaths,10,Cambodia,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2010,3.311295200195307,5.947300315297626,1.8446626983258012
1,Deaths,10,Cambodia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2013,3.907539754550172,5.004836861949842,2.9830007916820027
1,Deaths,10,Cambodia,3,Both,22,All ages,526,Digestive diseases,3,Rate,2013,70.78414079840488,81.87960290049726,59.90461541535345
1,Deaths,18,Thailand,3,Both,22,All ages,688,Transport injuries,3,Rate,2000,47.66725444042062,54.592562216202765,40.738692701006684
1,Deaths,10,Cambodia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2016,172.4566520043248,197.4901440351886,147.253853137946
1,Deaths,10,Cambodia,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2016,0.5962139212284722,0.750553086385013,0.4183093233406875
1,Deaths,10,Cambodia,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2016,17.23393592359382,23.535687804468562,12.234755313134164
